time,ss_pv_power,ss_pv1_power,ss_pv2_power,ss_load_power,ss_grid_ct_power,ss_battery_power,ss_pv1_voltage,ss_pv2_voltage,ss_day_pv_energy,ss_day_load_energy,ss_day_grid_import,ss_day_grid_export,ss_day_battery_charge,ss_day_battery_discharge,ss_battery_soc,battery_temp
2025-12-01T00:01:00.132905+02:00,0,0,0,904,986,0,2.62,3.025,2.9,26.7,25.8,0,1.5,1,20,5.6
2025-12-01T00:02:00.133143+02:00,0,0,0,869,961,-4,2.62,3.025,2.9,26.7,25.8,0,1.5,1,20,5.6
2025-12-01T00:03:00.134170+02:00,0,0,0,834,913,2,2.62,3.025,2.9,26.7,25.8,0,1.5,1,20,5.6
2025-12-01T00:04:00.133973+02:00,0,0,0,804,885,-3,2.62,3.025,2.9,26.7,25.8,0,1.5,1,20,5.6
2025-12-01T00:05:00.133145+02:00,0,0,0,799,885,-1,2.62,3.025,2.9,26.7,25.8,0,1.5,1,20,5.6
2025-12-01T00:06:00.133287+02:00,0,0,0,861,948,1,2.735,3.18,0,0,0,0,0,0,20,5.6
2025-12-01T00:07:00.133866+02:00,0,0,0,837,924,-3,2.735,3.18,0,0,0,0,0,0,20,5.6
2025-12-01T00:08:00.133791+02:00,0,0,0,819,908,0,2.735,3.18,0,0,0,0,0,0,20,5.6
2025-12-01T00:09:00.132905+02:00,0,0,0,758,844,-4,2.735,3.18,0,0,0,0,0,0,20,5.6
2025-12-01T00:10:00.133384+02:00,0,0,0,750,824,-7,2.735,3.18,0,0,0,0,0,0,20,5.6
2025-12-01T00:11:00.133077+02:00,0,0,0,726,804,-1,2.725,3.17,0,0.1,0.1,0,0,0,20,5.6
2025-12-01T00:12:00.132943+02:00,0,0,0,774,859,10,2.725,3.17,0,0.1,0.1,0,0,0,20,5.6
2025-12-01T00:13:00.133448+02:00,0,0,0,818,886,13,2.725,3.17,0,0.1,0.1,0,0,0,20,5.6
2025-12-01T00:14:00.133295+02:00,0,0,0,786,869,-1,2.725,3.17,0,0.1,0.1,0,0,0,20,5.6
2025-12-01T00:15:00.133026+02:00,0,0,0,774,854,1,2.725,3.17,0,0.1,0.1,0,0,0,20,5.6
2025-12-01T00:16:00.132628+02:00,0,0,0,805,892,-8,2.555,2.765,0,0.1,0.1,0,0,0,20,5.6
2025-12-01T00:17:00.132262+02:00,0,0,0,747,831,-2,2.555,2.765,0,0.1,0.1,0,0,0,20,5.6
2025-12-01T00:18:00.133230+02:00,0,0,0,785,827,-14,2.555,2.765,0,0.1,0.1,0,0,0,20,5.6
2025-12-01T00:19:00.133902+02:00,0,0,0,762,802,-2,2.555,2.765,0,0.1,0.1,0,0,0,20,5.6
2025-12-01T00:20:00.134030+02:00,0,0,0,766,849,1,2.555,2.765,0,0.1,0.1,0,0,0,20,5.6
2025-12-01T00:21:00.133992+02:00,0,0,0,774,866,-19,2.61,2.905,0,0.2,0.2,0,0,0,20,5.6
2025-12-01T00:22:00.133606+02:00,0,0,0,863,946,-5,2.61,2.905,0,0.2,0.2,0,0,0,20,5.6
2025-12-01T00:23:00.132634+02:00,0,0,0,894,977,-4,2.61,2.905,0,0.2,0.2,0,0,0,20,5.6
2025-12-01T00:24:00.133545+02:00,0,0,0,825,907,-1,2.61,2.905,0,0.2,0.2,0,0,0,20,5.6
2025-12-01T00:25:00.133503+02:00,0,0,0,855,921,-2,2.61,2.905,0,0.2,0.2,0,0,0,20,5.6
2025-12-01T00:26:00.133202+02:00,0,0,0,849,920,6,2.685,3.1,0,0.2,0.2,0,0,0,20,5.6
2025-12-01T00:27:00.133984+02:00,0,0,0,878,966,2,2.685,3.1,0,0.2,0.2,0,0,0,20,5.6
2025-12-01T00:28:00.133511+02:00,0,0,0,865,947,-1,2.685,3.1,0,0.2,0.2,0,0,0,20,5.6
2025-12-01T00:29:00.133859+02:00,0,0,0,824,948,-6,2.685,3.1,0,0.2,0.2,0,0,0,20,5.6
2025-12-01T00:30:00.133089+02:00,0,0,0,809,892,-2,2.685,3.1,0,0.2,0.2,0,0,0,20,5.6
2025-12-01T00:31:00.133750+02:00,0,0,0,813,894,-3,2.6,3.01,0,0.4,0.4,0,0,0,20,5.6
2025-12-01T00:32:00.132182+02:00,0,0,0,795,877,2,2.6,3.01,0,0.4,0.4,0,0,0,20,5.6
2025-12-01T00:33:00.133186+02:00,0,0,0,791,871,0,2.6,3.01,0,0.4,0.4,0,0,0,20,5.6
2025-12-01T00:34:00.133320+02:00,0,0,0,808,890,-1,2.6,3.01,0,0.4,0.4,0,0,0,20,5.6
2025-12-01T00:35:00.132726+02:00,0,0,0,738,825,-7,2.6,3.01,0,0.4,0.4,0,0,0,20,5.6
2025-12-01T00:36:00.133477+02:00,0,0,0,782,865,-5,2.595,2.945,0,0.4,0.4,0,0,0,20,5.6
2025-12-01T00:37:00.133600+02:00,0,0,0,766,834,-4,2.595,2.945,0,0.4,0.4,0,0,0,20,5.6
2025-12-01T00:38:00.133804+02:00,0,0,0,761,808,-7,2.595,2.945,0,0.4,0.4,0,0,0,20,5.6
2025-12-01T00:39:00.133089+02:00,0,0,0,737,818,-9,2.595,2.945,0,0.4,0.4,0,0,0,20,5.6
2025-12-01T00:40:00.133435+02:00,0,0,0,729,812,-7,2.595,2.945,0,0.4,0.4,0,0,0,20,5.6
2025-12-01T00:41:00.132231+02:00,0,0,0,773,861,-2,2.53,2.585,0,0.5,0.5,0,0,0,20,5.6
2025-12-01T00:42:00.133266+02:00,0,0,0,761,847,-6,2.53,2.585,0,0.5,0.5,0,0,0,20,5.6
2025-12-01T00:43:00.132732+02:00,0,0,0,719,867,-34,2.53,2.585,0,0.5,0.5,0,0,0,20,5.6
2025-12-01T00:44:00.132829+02:00,0,0,0,790,856,14,2.53,2.585,0,0.5,0.5,0,0,0,20,5.6
2025-12-01T00:45:00.132840+02:00,0,0,0,761,864,9,2.53,2.585,0,0.5,0.5,0,0,0,20,5.6
2025-12-01T00:46:00.133233+02:00,0,0,0,812,898,-4,2.51,2.425,0,0.5,0.5,0,0,0,20,5.6
2025-12-01T00:47:00.132067+02:00,0,0,0,829,917,-13,2.51,2.425,0,0.5,0.5,0,0,0,20,5.6
2025-12-01T00:48:00.133741+02:00,0,0,0,813,896,-2,2.51,2.425,0,0.5,0.5,0,0,0,20,5.6
2025-12-01T00:49:00.133770+02:00,0,0,0,802,873,-6,2.51,2.425,0,0.5,0.5,0,0,0,20,5.6
2025-12-01T00:50:00.133981+02:00,0,0,0,763,883,4,2.51,2.425,0,0.5,0.5,0,0,0,20,5.6
2025-12-01T00:51:00.133265+02:00,0,0,0,794,873,-5,2.5,2.145,0,0.6,0.7,0,0,0,20,5.6
2025-12-01T00:52:00.135035+02:00,0,0,0,823,913,-41,2.5,2.145,0,0.6,0.7,0,0,0,20,5.6
2025-12-01T00:53:00.133951+02:00,0,0,0,913,978,-6,2.5,2.145,0,0.6,0.7,0,0,0,20,5.6
2025-12-01T00:54:00.132961+02:00,0,0,0,881,964,-7,2.5,2.145,0,0.6,0.7,0,0,0,20,5.6
2025-12-01T00:55:00.133226+02:00,0,0,0,847,930,-8,2.5,2.145,0,0.6,0.7,0,0,0,20,5.6
2025-12-01T00:56:00.132944+02:00,0,0,0,909,991,-4,2.49,1.975,0,0.6,0.7,0,0,0,20,5.6
2025-12-01T00:57:00.133026+02:00,0,0,0,888,953,16,2.49,1.975,0,0.6,0.7,0,0,0,20,5.6
2025-12-01T00:58:00.134656+02:00,0,0,0,874,957,-6,2.49,1.975,0,0.6,0.7,0,0,0,20,5.6
2025-12-01T00:59:00.133808+02:00,0,0,0,880,940,13,2.49,1.975,0,0.6,0.7,0,0,0,20,5.6
2025-12-01T01:00:00.133061+02:00,0,0,0,885,971,-6,2.49,1.975,0,0.6,0.7,0,0,0,20,5.6
2025-12-01T01:01:00.132981+02:00,0,0,0,902,1006,-19,2.49,1.585,0,0.8,0.8,0,0,0,20,5.6
2025-12-01T01:02:00.134225+02:00,0,0,0,778,858,-1,2.49,1.585,0,0.8,0.8,0,0,0,20,5.6
2025-12-01T01:03:00.133778+02:00,0,0,0,761,838,-3,2.49,1.585,0,0.8,0.8,0,0,0,20,5.6
2025-12-01T01:04:00.133308+02:00,0,0,0,791,893,0,2.49,1.585,0,0.8,0.8,0,0,0,20,5.6
2025-12-01T01:05:00.133132+02:00,0,0,0,826,906,1,2.49,1.585,0,0.8,0.8,0,0,0,20,5.6
2025-12-01T01:06:00.133427+02:00,0,0,0,816,878,1,2.5,1.235,0,0.8,0.8,0,0,0,20,5.6
2025-12-01T01:07:00.133225+02:00,0,0,0,829,933,-17,2.5,1.235,0,0.8,0.8,0,0,0,20,5.6
2025-12-01T01:08:00.134364+02:00,0,0,0,867,962,15,2.5,1.235,0,0.8,0.8,0,0,0,20,5.6
2025-12-01T01:09:00.133591+02:00,0,0,0,838,923,-3,2.5,1.235,0,0.8,0.8,0,0,0,20,5.6
2025-12-01T01:10:00.133427+02:00,0,0,0,807,885,4,2.5,1.235,0,0.8,0.8,0,0,0,20,5.6
2025-12-01T01:11:00.133205+02:00,0,0,0,824,931,2,2.49,1.01,0,0.9,1,0,0,0,20,5.6
2025-12-01T01:12:00.133465+02:00,0,0,0,764,830,10,2.49,1.01,0,0.9,1,0,0,0,20,5.6
2025-12-01T01:13:00.133743+02:00,0,0,0,747,824,-4,2.49,1.01,0,0.9,1,0,0,0,20,5.6
2025-12-01T01:14:00.133490+02:00,0,0,0,757,839,-1,2.49,1.01,0,0.9,1,0,0,0,20,5.6
2025-12-01T01:15:00.133364+02:00,0,0,0,710,832,-40,2.49,1.01,0,0.9,1,0,0,0,20,5.6
2025-12-01T01:16:00.134085+02:00,0,0,0,781,866,-3,2.49,1,0,0.9,1,0,0,0,20,5.6
2025-12-01T01:17:00.133910+02:00,0,0,0,777,895,-5,2.49,1,0,0.9,1,0,0,0,20,5.6
2025-12-01T01:18:00.133313+02:00,0,0,0,877,944,8,2.49,1,0,0.9,1,0,0,0,20,5.6
2025-12-01T01:19:00.134178+02:00,0,0,0,823,925,-23,2.49,1,0,0.9,1,0,0,0,20,5.6
2025-12-01T01:20:00.133234+02:00,0,0,0,796,856,14,2.49,1,0,0.9,1,0,0,0,20,5.6
2025-12-01T01:21:00.134078+02:00,0,0,0,801,880,5,2.48,0.965,0,1,1.1,0,0,0,20,5.6
2025-12-01T01:22:00.133957+02:00,0,0,0,807,892,2,2.48,0.965,0,1,1.1,0,0,0,20,5.6
2025-12-01T01:23:00.132640+02:00,0,0,0,811,869,16,2.48,0.965,0,1,1.1,0,0,0,20,5.6
2025-12-01T01:24:00.133406+02:00,0,0,0,776,894,-35,2.48,0.965,0,1,1.1,0,0,0,20,5.6
2025-12-01T01:25:00.132996+02:00,0,0,0,790,874,-4,2.48,0.965,0,1,1.1,0,0,0,20,5.6
2025-12-01T01:26:00.133483+02:00,0,0,0,793,876,-2,2.45,0.99,0,1,1.1,0,0,0,20,5.6
2025-12-01T01:27:00.134019+02:00,0,0,0,872,927,9,2.45,0.99,0,1,1.1,0,0,0,20,5.6
2025-12-01T01:28:00.133836+02:00,0,0,0,842,923,-5,2.45,0.99,0,1,1.1,0,0,0,20,5.6
2025-12-01T01:29:00.133428+02:00,0,0,0,847,932,-4,2.45,0.99,0,1,1.1,0,0,0,20,5.6
2025-12-01T01:30:00.133573+02:00,0,0,0,821,904,-5,2.45,0.99,0,1,1.1,0,0,0,20,5.6
2025-12-01T01:31:00.133455+02:00,0,0,0,844,930,-11,2.44,1.04,0,1.2,1.3,0,0,0,20,5.6
2025-12-01T01:32:00.133017+02:00,0,0,0,865,952,16,2.44,1.04,0,1.2,1.3,0,0,0,20,5.6
2025-12-01T01:33:00.133003+02:00,0,0,0,835,880,35,2.44,1.04,0,1.2,1.3,0,0,0,20,5.6
2025-12-01T01:34:00.134003+02:00,0,0,0,813,926,1,2.44,1.04,0,1.2,1.3,0,0,0,20,5.6
2025-12-01T01:35:00.133679+02:00,0,0,0,714,820,-4,2.44,1.04,0,1.2,1.3,0,0,0,20,5.6
2025-12-01T01:36:00.133989+02:00,0,0,0,765,861,-23,2.49,1.06,0,1.2,1.3,0,0,0,20,5.6
2025-12-01T01:37:00.133298+02:00,0,0,0,689,768,-62,2.49,1.06,0,1.2,1.3,0,0,0,20,5.6
2025-12-01T01:38:00.133287+02:00,0,0,0,691,805,-16,2.49,1.06,0,1.2,1.3,0,0,0,20,5.6
2025-12-01T01:39:00.133271+02:00,0,0,0,739,809,-2,2.49,1.06,0,1.2,1.3,0,0,0,20,5.6
2025-12-01T01:40:00.134000+02:00,0,0,0,794,866,17,2.49,1.06,0,1.2,1.3,0,0,0,20,5.6
2025-12-01T01:41:00.134063+02:00,0,0,0,807,880,21,2.484,1.084,0,1.3,1.4,0,0,0,20,5.6
2025-12-01T01:42:00.132660+02:00,0,0,0,804,865,24,2.484,1.084,0,1.3,1.4,0,0,0,20,5.6
2025-12-01T01:43:00.133869+02:00,0,0,0,756,819,11,2.484,1.084,0,1.3,1.4,0,0,0,20,5.6
2025-12-01T01:44:00.133959+02:00,0,0,0,787,857,17,2.484,1.084,0,1.3,1.4,0,0,0,20,5.6
2025-12-01T01:45:00.133786+02:00,0,0,0,796,878,13,2.484,1.084,0,1.3,1.4,0,0,0,20,5.6
2025-12-01T01:46:00.132968+02:00,0,0,0,793,859,1,2.486,1.062,0,1.3,1.4,0,0,0,20,5.6
2025-12-01T01:47:00.133491+02:00,0,0,0,736,828,1,2.486,1.062,0,1.3,1.4,0,0,0,20,5.6
2025-12-01T01:48:00.133304+02:00,0,0,0,718,785,14,2.486,1.062,0,1.3,1.4,0,0,0,20,5.6
2025-12-01T01:49:00.132080+02:00,0,0,0,696,768,4,2.486,1.062,0,1.3,1.4,0,0,0,20,5.6
2025-12-01T01:50:00.132557+02:00,0,0,0,725,806,-5,2.486,1.062,0,1.3,1.4,0,0,0,20,5.6
2025-12-01T01:51:00.133594+02:00,0,0,0,782,848,-2,2.49,1.025,0,1.4,1.6,0,0,0,20,5.6
2025-12-01T01:52:00.133844+02:00,0,0,0,815,898,10,2.49,1.025,0,1.4,1.6,0,0,0,20,5.6
2025-12-01T01:53:00.133977+02:00,0,0,0,781,864,6,2.49,1.025,0,1.4,1.6,0,0,0,20,5.6
2025-12-01T01:54:00.133194+02:00,0,0,0,866,943,6,2.49,1.025,0,1.4,1.6,0,0,0,20,5.6
2025-12-01T01:55:00.133144+02:00,0,0,0,882,960,-2,2.49,1.025,0,1.4,1.6,0,0,0,20,5.6
2025-12-01T01:56:00.132983+02:00,0,0,0,892,987,0,2.44,1.065,0,1.4,1.6,0,0,0,20,5.6
2025-12-01T01:57:00.133574+02:00,0,0,0,885,1002,1,2.44,1.065,0,1.4,1.6,0,0,0,20,5.6
2025-12-01T01:58:00.134324+02:00,0,0,0,857,939,-4,2.44,1.065,0,1.4,1.6,0,0,0,20,5.6
2025-12-01T01:59:00.133198+02:00,0,0,0,854,924,-8,2.44,1.065,0,1.4,1.6,0,0,0,20,5.6
2025-12-01T02:00:00.134067+02:00,0,0,0,846,956,-6,2.44,1.065,0,1.4,1.6,0,0,0,20,5.6
2025-12-01T02:01:00.132873+02:00,0,0,0,894,938,-6,2.415,1.07,0,1.6,1.7,0,0,0,20,5.6
2025-12-01T02:02:00.133693+02:00,0,0,0,869,956,-10,2.415,1.07,0,1.6,1.7,0,0,0,20,5.6
2025-12-01T02:03:00.132642+02:00,0,0,0,954,1037,5,2.415,1.07,0,1.6,1.7,0,0,0,20,5.6
2025-12-01T02:04:00.133972+02:00,0,0,0,789,875,-5,2.415,1.07,0,1.6,1.7,0,0,0,20,5.6
2025-12-01T02:05:00.133385+02:00,0,0,0,806,859,-13,2.415,1.07,0,1.6,1.7,0,0,0,20,5.6
2025-12-01T02:06:00.133828+02:00,0,0,0,761,836,7,2.465,1.235,0,1.6,1.7,0,0,0,20,5.6
2025-12-01T02:07:00.134143+02:00,0,0,0,753,823,10,2.465,1.235,0,1.6,1.7,0,0,0,20,5.6
2025-12-01T02:08:00.133257+02:00,0,0,0,732,815,1,2.465,1.235,0,1.6,1.7,0,0,0,20,5.6
2025-12-01T02:09:00.133406+02:00,0,0,0,803,876,8,2.465,1.235,0,1.6,1.7,0,0,0,20,5.6
2025-12-01T02:10:00.132295+02:00,0,0,0,824,905,0,2.465,1.235,0,1.6,1.7,0,0,0,20,5.6
2025-12-01T02:11:00.133449+02:00,0,0,0,796,883,-7,2.5,1.355,0,1.7,1.9,0,0,0,20,5.6
2025-12-01T02:12:00.136473+02:00,0,0,0,786,873,-7,2.5,1.355,0,1.7,1.9,0,0,0,20,5.6
2025-12-01T02:13:00.132008+02:00,0,0,0,766,851,-13,2.5,1.355,0,1.7,1.9,0,0,0,20,5.6
2025-12-01T02:14:00.133223+02:00,0,0,0,799,859,-10,2.5,1.355,0,1.7,1.9,0,0,0,20,5.6
2025-12-01T02:15:00.133134+02:00,0,0,0,876,955,-2,2.5,1.355,0,1.7,1.9,0,0,0,20,5.6
2025-12-01T02:16:00.134037+02:00,0,0,0,848,943,13,2.495,1.31,0,1.7,1.9,0,0,0,20,5.6
2025-12-01T02:17:00.133480+02:00,0,0,0,856,941,8,2.495,1.31,0,1.7,1.9,0,0,0,20,5.6
2025-12-01T02:18:00.133521+02:00,0,0,0,815,882,6,2.495,1.31,0,1.7,1.9,0,0,0,20,5.6
2025-12-01T02:19:00.133872+02:00,0,0,0,818,902,5,2.495,1.31,0,1.7,1.9,0,0,0,20,5.6
2025-12-01T02:20:00.134499+02:00,0,0,0,798,874,8,2.495,1.31,0,1.7,1.9,0,0,0,20,5.6
2025-12-01T02:21:00.133179+02:00,0,0,0,823,906,10,2.5,1.395,0,1.8,2,0,0,0,20,5.6
2025-12-01T02:22:00.132176+02:00,0,0,0,751,824,8,2.5,1.395,0,1.8,2,0,0,0,20,5.6
2025-12-01T02:23:00.133169+02:00,0,0,0,772,864,-13,2.5,1.395,0,1.8,2,0,0,0,20,5.6
2025-12-01T02:24:00.132958+02:00,0,0,0,763,850,-7,2.5,1.395,0,1.8,2,0,0,0,20,5.6
2025-12-01T02:25:00.133808+02:00,0,0,0,865,943,-8,2.5,1.395,0,1.8,2,0,0,0,20,5.6
2025-12-01T02:26:00.132254+02:00,0,0,0,798,886,-45,2.495,1.59,0,1.8,2,0,0,0,20,5.6
2025-12-01T02:27:00.132251+02:00,0,0,0,830,916,-8,2.495,1.59,0,1.8,2,0,0,0,20,5.6
2025-12-01T02:28:00.133200+02:00,0,0,0,868,952,6,2.495,1.59,0,1.8,2,0,0,0,20,5.6
2025-12-01T02:29:00.133355+02:00,0,0,0,858,941,-21,2.495,1.59,0,1.8,2,0,0,0,20,5.6
2025-12-01T02:30:00.133112+02:00,0,0,0,847,918,-1,2.495,1.59,0,1.8,2,0,0,0,20,5.6
2025-12-01T02:31:00.133704+02:00,0,0,0,855,938,-1,2.445,1.37,0,2,2.2,0,0,0,20,5.6
2025-12-01T02:32:00.134161+02:00,0,0,0,830,916,-2,2.445,1.37,0,2,2.2,0,0,0,20,5.6
2025-12-01T02:33:00.133581+02:00,0,0,0,854,935,0,2.445,1.37,0,2,2.2,0,0,0,20,5.6
2025-12-01T02:34:00.134884+02:00,0,0,0,791,871,-6,2.445,1.37,0,2,2.2,0,0,0,20,5.6
2025-12-01T02:35:00.133538+02:00,0,0,0,721,771,-16,2.445,1.37,0,2,2.2,0,0,0,20,5.6
2025-12-01T02:36:00.133667+02:00,0,0,0,691,775,-2,2.47,1.18,0,2,2.2,0,0,0,20,5.6
2025-12-01T02:37:00.133057+02:00,0,0,0,700,808,-10,2.47,1.18,0,2,2.2,0,0,0,20,5.6
2025-12-01T02:38:00.133427+02:00,0,0,0,765,875,-14,2.47,1.18,0,2,2.2,0,0,0,20,5.6
2025-12-01T02:39:00.133995+02:00,0,0,0,780,862,1,2.47,1.18,0,2,2.2,0,0,0,20,5.6
2025-12-01T02:40:00.134546+02:00,0,0,0,792,870,0,2.47,1.18,0,2,2.2,0,0,0,20,5.6
2025-12-01T02:41:00.133906+02:00,0,0,0,791,874,6,2.48,1.135,0,2.1,2.3,0,0,0,20,5.6
2025-12-01T02:42:00.133654+02:00,0,0,0,779,863,0,2.48,1.135,0,2.1,2.3,0,0,0,20,5.6
2025-12-01T02:43:00.133481+02:00,0,0,0,763,844,0,2.48,1.135,0,2.1,2.3,0,0,0,20,5.6
2025-12-01T02:44:00.133121+02:00,0,0,0,784,862,0,2.48,1.135,0,2.1,2.3,0,0,0,20,5.6
2025-12-01T02:45:00.132488+02:00,0,0,0,743,870,-14,2.48,1.135,0,2.1,2.3,0,0,0,20,5.6
2025-12-01T02:46:00.134437+02:00,0,0,0,747,769,-11,2.49,1.04,0,2.1,2.3,0,0,0,20,5.6
2025-12-01T02:47:00.132692+02:00,0,0,0,735,818,5,2.49,1.04,0,2.1,2.3,0,0,0,20,5.6
2025-12-01T02:48:00.133283+02:00,0,0,0,701,813,-4,2.49,1.04,0,2.1,2.3,0,0,0,20,5.6
2025-12-01T02:49:00.133293+02:00,0,0,0,706,792,-3,2.49,1.04,0,2.1,2.3,0,0,0,20,5.6
2025-12-01T02:50:00.133177+02:00,0,0,0,779,862,6,2.49,1.04,0,2.1,2.3,0,0,0,20,5.6
2025-12-01T02:51:00.132667+02:00,0,0,0,763,833,6,2.47,0.975,0,2.2,2.5,0,0,0,20,5.6
2025-12-01T02:52:00.133569+02:00,0,0,0,769,860,2,2.47,0.975,0,2.2,2.5,0,0,0,20,5.6
2025-12-01T02:53:00.134145+02:00,0,0,0,763,847,-1,2.47,0.975,0,2.2,2.5,0,0,0,20,5.6
