time,ss_pv_power,ss_pv1_power,ss_pv2_power,ss_load_power,ss_grid_ct_power,ss_battery_power,ss_pv1_voltage,ss_pv2_voltage,ss_day_pv_energy,ss_day_load_energy,ss_day_grid_import,ss_day_grid_export,ss_day_battery_charge,ss_day_battery_discharge,ss_battery_soc,battery_temp
2025-11-11T00:01:00.078765+02:00,0,0,0,913,983,6,2.495,0.83,3.2,22.9,19.3,0,1.6,3.7,20,11.7
2025-11-11T00:02:00.079379+02:00,0,0,0,863,948,5,2.495,0.83,3.2,22.9,19.3,0,1.6,3.7,20,11.7
2025-11-11T00:03:00.078550+02:00,0,0,0,881,989,-86,2.495,0.83,3.2,22.9,19.3,0,1.6,3.7,20,11.7
2025-11-11T00:04:00.079000+02:00,0,0,0,875,930,5,2.495,0.83,3.2,22.9,19.3,0,1.6,3.7,20,11.7
2025-11-11T00:05:00.078763+02:00,0,0,0,914,992,-3,2.495,0.83,3.2,22.9,19.3,0,1.6,3.7,20,11.7
2025-11-11T00:06:00.079527+02:00,0,0,0,842,935,-12,2.484,0.863,0,0,0,0,0,0,20,11.7
2025-11-11T00:07:00.079530+02:00,0,0,0,810,901,-6,2.484,0.863,0,0,0,0,0,0,20,11.7
2025-11-11T00:08:00.079341+02:00,0,0,0,864,966,-37,2.484,0.863,0,0,0,0,0,0,20,11.7
2025-11-11T00:09:00.078803+02:00,0,0,0,849,905,-6,2.484,0.863,0,0,0,0,0,0,20,11.7
2025-11-11T00:10:00.079163+02:00,0,0,0,810,894,-7,2.484,0.863,0,0,0,0,0,0,20,11.7
2025-11-11T00:11:00.079242+02:00,0,0,0,975,1081,6,2.475,0.87,0,0.1,0.1,0,0,0,20,11.7
2025-11-11T00:12:00.079358+02:00,0,0,0,925,1006,-10,2.475,0.87,0,0.1,0.1,0,0,0,20,11.7
2025-11-11T00:13:00.078874+02:00,0,0,0,913,995,-8,2.475,0.87,0,0.1,0.1,0,0,0,20,11.7
2025-11-11T00:14:00.078919+02:00,0,0,0,804,893,-6,2.475,0.87,0,0.1,0.1,0,0,0,20,11.7
2025-11-11T00:15:00.079571+02:00,0,0,0,816,897,-4,2.475,0.87,0,0.1,0.1,0,0,0,20,11.7
2025-11-11T00:16:00.078799+02:00,0,0,0,769,837,-15,2.5,0.9,0,0.1,0.1,0,0,0,20,11.7
2025-11-11T00:17:00.079460+02:00,0,0,0,764,850,-6,2.5,0.9,0,0.1,0.1,0,0,0,20,11.7
2025-11-11T00:18:00.079541+02:00,0,0,0,746,820,-3,2.5,0.9,0,0.1,0.1,0,0,0,20,11.7
2025-11-11T00:19:00.079424+02:00,0,0,0,751,813,4,2.5,0.9,0,0.1,0.1,0,0,0,20,11.7
2025-11-11T00:20:00.079470+02:00,0,0,0,747,828,3,2.5,0.9,0,0.1,0.1,0,0,0,20,11.7
2025-11-11T00:21:00.078908+02:00,0,0,0,811,893,0,2.5,0.905,0,0.2,0.3,0,0,0,20,11.7
2025-11-11T00:22:00.079517+02:00,0,0,0,832,914,-1,2.5,0.905,0,0.2,0.3,0,0,0,20,11.7
2025-11-11T00:23:00.080116+02:00,0,0,0,856,937,2,2.5,0.905,0,0.2,0.3,0,0,0,20,11.7
2025-11-11T00:24:00.078960+02:00,0,0,0,808,895,-8,2.5,0.905,0,0.2,0.3,0,0,0,20,11.7
2025-11-11T00:25:00.079288+02:00,0,0,0,829,906,-2,2.5,0.905,0,0.2,0.3,0,0,0,20,11.7
2025-11-11T00:26:00.079549+02:00,0,0,0,747,827,-2,2.5,0.932,0,0.2,0.3,0,0,0,20,11.7
2025-11-11T00:27:00.080327+02:00,0,0,0,843,917,20,2.5,0.932,0,0.2,0.3,0,0,0,20,11.7
2025-11-11T00:28:00.079214+02:00,0,0,0,845,917,17,2.5,0.932,0,0.2,0.3,0,0,0,20,11.7
2025-11-11T00:29:00.078869+02:00,0,0,0,802,891,18,2.5,0.932,0,0.2,0.3,0,0,0,20,11.7
