time,ss_pv_power,ss_pv1_power,ss_pv2_power,ss_load_power,ss_grid_ct_power,ss_battery_power,ss_pv1_voltage,ss_pv2_voltage,ss_day_pv_energy,ss_day_load_energy,ss_day_grid_import,ss_day_grid_export,ss_day_battery_charge,ss_day_battery_discharge,ss_battery_soc,battery_temp
2025-11-17T10:31:00.133537+02:00,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2025-11-17T10:32:00.125596+02:00,715,339,376,631,12,-101,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2025-11-17T10:33:00.125875+02:00,791,367,424,631,48,-193,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2025-11-17T10:34:00.125878+02:00,790,360,430,595,24,-152,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2025-11-17T10:35:00.125643+02:00,795,369,426,665,28,-144,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2025-11-17T10:36:00.126502+02:00,755,353,402,705,60,-150,389.67,397.94,2,6.9,6.5,0,1,0.1,23.65,8.3
2025-11-17T10:37:00.126715+02:00,1079,542,537,712,35,-357,389.67,397.94,2,6.9,6.5,0,1,0.1,23.65,8.3
2025-11-17T10:38:00.127179+02:00,1564,814,750,750,2,-762,389.67,397.94,2,6.9,6.5,0,1,0.1,23.65,8.3
2025-11-17T10:39:00.126132+02:00,2334,1260,1074,733,11,-1530,389.67,397.94,2,6.9,6.5,0,1,0.1,23.65,8.3
2025-11-17T10:40:00.126243+02:00,1530,740,790,724,37,-778,389.67,397.94,2,6.9,6.5,0,1,0.1,23.65,8.3
2025-11-17T10:41:00.126267+02:00,1461,706,755,732,33,-721,394.985,407.455,2.2,7,6.5,0,1,0.1,24,8.3
2025-11-17T10:42:00.126699+02:00,1413,681,732,700,25,-675,394.985,407.455,2.2,7,6.5,0,1,0.1,24,8.3
2025-11-17T10:43:00.125325+02:00,1454,700,754,737,23,-709,394.985,407.455,2.2,7,6.5,0,1,0.1,24,8.3
2025-11-17T10:44:00.125540+02:00,1837,918,919,740,4,-991,394.985,407.455,2.2,7,6.5,0,1,0.1,24,8.3
2025-11-17T10:45:00.126867+02:00,2600,1398,1202,753,32,-1789,394.985,407.455,2.2,7,6.5,0,1,0.1,24,8.3
2025-11-17T10:46:00.125817+02:00,2044,1047,997,722,10,-1362,396.925,406.335,2.2,7,6.5,0,1,0.1,24,8.3
2025-11-17T10:47:00.126230+02:00,1460,712,748,672,40,-786,396.925,406.335,2.2,7,6.5,0,1,0.1,24,8.3
2025-11-17T10:48:00.126058+02:00,1442,722,720,642,6,-748,396.925,406.335,2.2,7,6.5,0,1,0.1,24,8.3
2025-11-17T10:49:00.126411+02:00,1474,743,731,634,-11,-795,396.925,406.335,2.2,7,6.5,0,1,0.1,24,8.3
2025-11-17T10:50:00.127444+02:00,1052,505,547,640,-3,-374,396.925,406.335,2.2,7,6.5,0,1,0.1,24,8.3
2025-11-17T10:51:00.125683+02:00,876,453,423,626,29,-288,394.61,399.785,2.5,7.1,6.5,0,1.2,0.1,24.5,8.335
2025-11-17T10:52:00.126602+02:00,858,404,454,683,31,-228,394.61,399.785,2.5,7.1,6.5,0,1.2,0.1,24.5,8.335
2025-11-17T10:53:00.125451+02:00,789,364,425,606,24,-130,394.61,399.785,2.5,7.1,6.5,0,1.2,0.1,24.5,8.335
2025-11-17T10:54:00.126204+02:00,770,360,410,632,8,-118,394.61,399.785,2.5,7.1,6.5,0,1.2,0.1,24.5,8.335
2025-11-17T10:55:00.125814+02:00,755,353,402,682,3,-56,394.61,399.785,2.5,7.1,6.5,0,1.2,0.1,24.5,8.335
2025-11-17T10:56:00.125879+02:00,728,348,380,651,-8,-73,377.285,384.215,2.5,7.1,6.5,0,1.2,0.1,25,8.4
2025-11-17T10:57:00.125543+02:00,738,348,390,622,-1,-80,377.285,384.215,2.5,7.1,6.5,0,1.2,0.1,25,8.4
2025-11-17T10:58:00.126543+02:00,809,387,422,573,-25,-157,377.285,384.215,2.5,7.1,6.5,0,1.2,0.1,25,8.4
2025-11-17T10:59:00.126911+02:00,1006,505,501,614,29,-431,377.285,384.215,2.5,7.1,6.5,0,1.2,0.1,25,8.4
2025-11-17T11:00:00.125931+02:00,1115,577,538,685,3,-438,377.285,384.215,2.5,7.1,6.5,0,1.2,0.1,25,8.4
2025-11-17T11:01:00.126766+02:00,854,415,439,623,30,-228,389.565,405.4,2.6,7.2,6.5,0,1.2,0.1,25,8.4
2025-11-17T11:02:00.126724+02:00,894,440,454,598,1,-265,389.565,405.4,2.6,7.2,6.5,0,1.2,0.1,25,8.4
2025-11-17T11:03:00.125868+02:00,700,339,361,626,22,-87,389.565,405.4,2.6,7.2,6.5,0,1.2,0.1,25,8.4
2025-11-17T11:04:00.125342+02:00,587,304,283,618,-16,44,389.565,405.4,2.6,7.2,6.5,0,1.2,0.1,25,8.4
2025-11-17T11:05:00.126266+02:00,580,286,294,600,12,9,389.565,405.4,2.6,7.2,6.5,0,1.2,0.1,25,8.4
