time,ss_pv_power,ss_pv1_power,ss_pv2_power,ss_load_power,ss_grid_ct_power,ss_battery_power,ss_pv1_voltage,ss_pv2_voltage,ss_day_pv_energy,ss_day_load_energy,ss_day_grid_import,ss_day_grid_export,ss_day_battery_charge,ss_day_battery_discharge,ss_battery_soc,battery_temp
2025-11-27T00:01:00.132550+02:00,0,0,0,779,793,-2,2.5,1.145,3.8,20.7,18.7,0,1.4,1.1,20,9.9
2025-11-27T00:02:00.132757+02:00,0,0,0,719,806,-4,2.5,1.145,3.8,20.7,18.7,0,1.4,1.1,20,9.9
2025-11-27T00:03:00.132247+02:00,0,0,0,706,821,7,2.5,1.145,3.8,20.7,18.7,0,1.4,1.1,20,9.9
2025-11-27T00:04:00.132314+02:00,0,0,0,705,826,0,2.5,1.145,3.8,20.7,18.7,0,1.4,1.1,20,9.9
2025-11-27T00:05:00.132983+02:00,0,0,0,710,821,-2,2.5,1.145,3.8,20.7,18.7,0,1.4,1.1,20,9.9
2025-11-27T00:06:00.134642+02:00,0,0,0,715,789,6,2.5,1.085,0,0,0,0,0,0,20,9.9
2025-11-27T00:07:00.132423+02:00,0,0,0,750,829,-1,2.5,1.085,0,0,0,0,0,0,20,9.9
2025-11-27T00:08:00.133001+02:00,0,0,0,753,820,13,2.5,1.085,0,0,0,0,0,0,20,9.9
2025-11-27T00:09:00.133146+02:00,0,0,0,758,833,5,2.5,1.085,0,0,0,0,0,0,20,9.9
2025-11-27T00:10:00.133926+02:00,0,0,0,734,815,7,2.5,1.085,0,0,0,0,0,0,20,9.9
2025-11-27T00:11:00.134930+02:00,0,0,0,720,798,0,2.5,1.085,0,0.1,0.1,0,0,0,20,9.84
2025-11-27T00:12:00.134012+02:00,0,0,0,736,806,11,2.5,1.085,0,0.1,0.1,0,0,0,20,9.84
2025-11-27T00:13:00.136952+02:00,0,0,0,707,790,5,2.5,1.085,0,0.1,0.1,0,0,0,20,9.84
2025-11-27T00:14:00.133207+02:00,0,0,0,713,778,17,2.5,1.085,0,0.1,0.1,0,0,0,20,9.84
2025-11-27T00:15:00.133199+02:00,0,0,0,758,821,12,2.5,1.085,0,0.1,0.1,0,0,0,20,9.84
2025-11-27T00:16:00.134642+02:00,0,0,0,791,863,13,2.5,1.04,0,0.1,0.1,0,0,0,20,9.8
2025-11-27T00:17:00.134985+02:00,0,0,0,777,864,-2,2.5,1.04,0,0.1,0.1,0,0,0,20,9.8
2025-11-27T00:18:00.132385+02:00,0,0,0,778,858,-3,2.5,1.04,0,0.1,0.1,0,0,0,20,9.8
2025-11-27T00:19:00.133903+02:00,0,0,0,785,850,-17,2.5,1.04,0,0.1,0.1,0,0,0,20,9.8
2025-11-27T00:20:00.133174+02:00,0,0,0,868,933,-6,2.5,1.04,0,0.1,0.1,0,0,0,20,9.8
2025-11-27T00:21:00.132673+02:00,0,0,0,882,966,-7,2.485,1.075,0,0.2,0.2,0,0,0,20,9.8
2025-11-27T00:22:00.133717+02:00,0,0,0,855,937,-7,2.485,1.075,0,0.2,0.2,0,0,0,20,9.8
2025-11-27T00:23:00.132174+02:00,0,0,0,861,951,-5,2.485,1.075,0,0.2,0.2,0,0,0,20,9.8
2025-11-27T00:24:00.133612+02:00,0,0,0,866,974,-6,2.485,1.075,0,0.2,0.2,0,0,0,20,9.8
2025-11-27T00:25:00.133824+02:00,0,0,0,892,969,-7,2.485,1.075,0,0.2,0.2,0,0,0,20,9.8
