time,ss_pv_power,ss_pv1_power,ss_pv2_power,ss_load_power,ss_grid_ct_power,ss_battery_power,ss_pv1_voltage,ss_pv2_voltage,ss_day_pv_energy,ss_day_load_energy,ss_day_grid_import,ss_day_grid_export,ss_day_battery_charge,ss_day_battery_discharge,ss_battery_soc,battery_temp
2025-11-15T00:01:00.306945+02:00,0,0,0,709,804,-16,0,0.86,20.2,23.9,9.4,3.3,8,7.3,20,8.6
2025-11-15T00:02:00.306822+02:00,0,0,0,713,842,-39,0,0.86,20.2,23.9,9.4,3.3,8,7.3,20,8.6
2025-11-15T00:03:00.306970+02:00,0,0,0,701,782,0,0,0.86,20.2,23.9,9.4,3.3,8,7.3,20,8.6
2025-11-15T00:04:00.307359+02:00,0,0,0,685,787,-8,0,0.86,20.2,23.9,9.4,3.3,8,7.3,20,8.6
2025-11-15T00:05:00.308277+02:00,0,0,0,732,846,-18,0,0.86,20.2,23.9,9.4,3.3,8,7.3,20,8.6
2025-11-15T00:06:00.308280+02:00,0,0,0,717,791,-30,0,0.84,0,0,0,0,0,0,20,8.585
2025-11-15T00:07:00.307762+02:00,0,0,0,752,847,-4,0,0.84,0,0,0,0,0,0,20,8.585
2025-11-15T00:08:00.309005+02:00,0,0,0,731,836,-7,0,0.84,0,0,0,0,0,0,20,8.585
2025-11-15T00:09:00.308150+02:00,0,0,0,689,814,-47,0,0.84,0,0,0,0,0,0,20,8.585
2025-11-15T00:10:00.309013+02:00,0,0,0,718,807,-18,0,0.84,0,0,0,0,0,0,20,8.585
2025-11-15T00:11:00.307691+02:00,0,0,0,704,769,4,0,0.855,0,0.1,0.1,0,0,0,20,8.5
2025-11-15T00:12:00.309197+02:00,0,0,0,698,784,-11,0,0.855,0,0.1,0.1,0,0,0,20,8.5
2025-11-15T00:13:00.307266+02:00,0,0,0,724,814,-35,0,0.855,0,0.1,0.1,0,0,0,20,8.5
2025-11-15T00:14:00.307213+02:00,0,0,0,780,872,1,0,0.855,0,0.1,0.1,0,0,0,20,8.5
2025-11-15T00:15:00.307674+02:00,0,0,0,785,884,-18,0,0.855,0,0.1,0.1,0,0,0,20,8.5
2025-11-15T00:16:00.306992+02:00,0,0,0,776,872,-14,0,0.86,0,0.1,0.1,0,0,0,20,8.5
2025-11-15T00:17:00.308108+02:00,0,0,0,771,845,-3,0,0.86,0,0.1,0.1,0,0,0,20,8.5
2025-11-15T00:18:00.308888+02:00,0,0,0,782,860,-1,0,0.86,0,0.1,0.1,0,0,0,20,8.5
2025-11-15T00:19:00.307169+02:00,0,0,0,821,828,71,0,0.86,0,0.1,0.1,0,0,0,20,8.5
2025-11-15T00:20:00.307889+02:00,0,0,0,873,952,17,0,0.86,0,0.1,0.1,0,0,0,20,8.5
2025-11-15T00:21:00.306410+02:00,0,0,0,805,970,21,0,0.858,0,0.2,0.2,0,0,0,20,8.5
2025-11-15T00:22:00.307925+02:00,0,0,0,795,894,9,0,0.858,0,0.2,0.2,0,0,0,20,8.5
2025-11-15T00:23:00.307738+02:00,0,0,0,796,868,-10,0,0.858,0,0.2,0.2,0,0,0,20,8.5
2025-11-15T00:24:00.307795+02:00,0,0,0,787,860,-8,0,0.858,0,0.2,0.2,0,0,0,20,8.5
2025-11-15T00:25:00.307369+02:00,0,0,0,761,845,-8,0,0.858,0,0.2,0.2,0,0,0,20,8.5
2025-11-15T00:26:00.307792+02:00,0,0,0,785,867,-9,0,0.876,0,0.2,0.2,0,0,0,20,8.433
2025-11-15T00:27:00.307648+02:00,0,0,0,888,977,3,0,0.876,0,0.2,0.2,0,0,0,20,8.433
2025-11-15T00:28:00.308878+02:00,0,0,0,903,984,5,0,0.876,0,0.2,0.2,0,0,0,20,8.433
2025-11-15T00:29:00.307579+02:00,0,0,0,907,994,11,0,0.876,0,0.2,0.2,0,0,0,20,8.433
2025-11-15T00:30:00.307718+02:00,0,0,0,927,1010,21,0,0.876,0,0.2,0.2,0,0,0,20,8.433
2025-11-15T00:31:00.307335+02:00,0,0,0,768,835,1,0,0.87,0,0.3,0.4,0,0,0,20,8.4
2025-11-15T00:32:00.307139+02:00,0,0,0,703,814,-28,0,0.87,0,0.3,0.4,0,0,0,20,8.4
2025-11-15T00:33:00.307608+02:00,0,0,0,705,761,-6,0,0.87,0,0.3,0.4,0,0,0,20,8.4
2025-11-15T00:34:00.307774+02:00,0,0,0,780,850,12,0,0.87,0,0.3,0.4,0,0,0,20,8.4
2025-11-15T00:35:00.307353+02:00,0,0,0,744,846,17,0,0.87,0,0.3,0.4,0,0,0,20,8.4
2025-11-15T00:36:00.308692+02:00,0,0,0,793,886,18,0,0.885,0,0.3,0.4,0,0,0,20,8.4
2025-11-15T00:37:00.307930+02:00,0,0,0,839,911,-19,0,0.885,0,0.3,0.4,0,0,0,20,8.4
2025-11-15T00:38:00.308556+02:00,0,0,0,773,857,2,0,0.885,0,0.3,0.4,0,0,0,20,8.4
2025-11-15T00:39:00.307636+02:00,0,0,0,760,851,-3,0,0.885,0,0.3,0.4,0,0,0,20,8.4
2025-11-15T00:40:00.308290+02:00,0,0,0,761,860,-18,0,0.885,0,0.3,0.4,0,0,0,20,8.4
2025-11-15T00:41:00.306807+02:00,0,0,0,675,757,-5,0,0.845,0,0.5,0.5,0,0,0,20,8.355
2025-11-15T00:42:00.306466+02:00,0,0,0,772,858,-7,0,0.845,0,0.5,0.5,0,0,0,20,8.355
