time,ss_pv_power,ss_pv1_power,ss_pv2_power,ss_load_power,ss_grid_ct_power,ss_battery_power,ss_pv1_voltage,ss_pv2_voltage,ss_day_pv_energy,ss_day_load_energy,ss_day_grid_import,ss_day_grid_export,ss_day_battery_charge,ss_day_battery_discharge,ss_battery_soc,battery_temp
2025-11-19T16:18:00.489246+02:00,65,7,58,951,1027,-108,324.5,319.6,7.8,14.9,8.5,0,2.6,2,20,10.5
2025-11-19T16:19:00.486181+02:00,59,3,56,921,1004,-105,324.5,319.6,7.8,14.9,8.5,0,2.6,2,20,10.5
2025-11-19T16:20:00.484546+02:00,45,2,43,813,969,-150,324.5,319.6,7.8,14.9,8.5,0,2.6,2,20,10.5
2025-11-19T16:21:00.485397+02:00,40,0,40,2934,3015,-95,320.88,269.54,7.8,15.2,8.8,0,2.6,2,20,10.5
2025-11-19T16:22:00.484971+02:00,35,1,34,811,888,-74,320.88,269.54,7.8,15.2,8.8,0,2.6,2,20,10.5
2025-11-19T16:23:00.485390+02:00,23,0,23,900,971,-37,320.88,269.54,7.8,15.2,8.8,0,2.6,2,20,10.5
2025-11-19T16:24:00.486484+02:00,22,0,22,2964,3053,-52,320.88,269.54,7.8,15.2,8.8,0,2.6,2,20,10.5
2025-11-19T16:25:00.485249+02:00,22,0,22,3036,3169,-76,320.88,269.54,7.8,15.2,8.8,0,2.6,2,20,10.5
2025-11-19T16:26:00.486732+02:00,21,0,21,914,1039,-88,308.03,166.61,7.8,15.2,8.8,0,2.6,2,20,10.5
2025-11-19T16:27:00.485207+02:00,20,0,20,901,976,-58,308.03,166.61,7.8,15.2,8.8,0,2.6,2,20,10.5
2025-11-19T16:28:00.485969+02:00,20,0,20,2793,2902,-61,308.03,166.61,7.8,15.2,8.8,0,2.6,2,20,10.5
2025-11-19T16:29:00.486137+02:00,19,0,19,802,863,-54,308.03,166.61,7.8,15.2,8.8,0,2.6,2,20,10.5
2025-11-19T16:30:00.485359+02:00,18,0,18,642,759,-62,308.03,166.61,7.8,15.2,8.8,0,2.6,2,20,10.5
2025-11-19T16:31:00.484555+02:00,16,0,16,2947,3031,-39,278.79,146.7,7.8,15.5,9.1,0,2.6,2,20.05,10.49
2025-11-19T16:32:00.485007+02:00,12,0,12,2852,2933,-32,278.79,146.7,7.8,15.5,9.1,0,2.6,2,20.05,10.49
2025-11-19T16:33:00.484796+02:00,11,0,11,724,785,-21,278.79,146.7,7.8,15.5,9.1,0,2.6,2,20.05,10.49
2025-11-19T16:34:00.485326+02:00,10,0,10,644,744,-8,278.79,146.7,7.8,15.5,9.1,0,2.6,2,20.05,10.49
2025-11-19T16:35:00.485485+02:00,10,0,10,576,658,-35,278.79,146.7,7.8,15.5,9.1,0,2.6,2,20.05,10.49
2025-11-19T16:36:00.489898+02:00,10,0,10,2683,2790,-69,163.725,130.405,7.8,15.5,9.1,0,2.6,2,20,10.4
2025-11-19T16:37:00.487114+02:00,11,0,11,573,656,4,163.725,130.405,7.8,15.5,9.1,0,2.6,2,20,10.4
2025-11-19T16:38:00.485741+02:00,10,0,10,711,776,0,163.725,130.405,7.8,15.5,9.1,0,2.6,2,20,10.4
2025-11-19T16:39:00.486624+02:00,10,0,10,2849,2933,-12,163.725,130.405,7.8,15.5,9.1,0,2.6,2,20,10.4
2025-11-19T16:40:00.486182+02:00,8,0,8,587,670,-14,163.725,130.405,7.8,15.5,9.1,0,2.6,2,20,10.4
2025-11-19T16:41:00.486394+02:00,7,0,7,557,680,-36,125.63,126.93,7.8,15.7,9.4,0,2.6,2,20,10.4
2025-11-19T16:42:00.486034+02:00,6,0,6,598,641,18,125.63,126.93,7.8,15.7,9.4,0,2.6,2,20,10.4
2025-11-19T16:43:00.484619+02:00,10,0,10,572,614,15,125.63,126.93,7.8,15.7,9.4,0,2.6,2,20,10.4
2025-11-19T16:44:00.484755+02:00,8,0,8,586,660,-14,125.63,126.93,7.8,15.7,9.4,0,2.6,2,20,10.4
2025-11-19T16:45:00.485166+02:00,6,0,6,575,657,-17,125.63,126.93,7.8,15.7,9.4,0,2.6,2,20,10.4
2025-11-19T16:46:00.486917+02:00,6,0,6,562,643,-23,129.66,166.19,7.8,15.7,9.4,0,2.6,2,20,10.465
2025-11-19T16:47:00.485810+02:00,6,0,6,577,598,32,129.66,166.19,7.8,15.7,9.4,0,2.6,2,20,10.465
2025-11-19T16:48:00.485924+02:00,5,0,5,572,658,-28,129.66,166.19,7.8,15.7,9.4,0,2.6,2,20,10.465
2025-11-19T16:49:00.485963+02:00,9,0,9,549,733,-95,129.66,166.19,7.8,15.7,9.4,0,2.6,2,20,10.465
2025-11-19T16:50:00.486784+02:00,6,0,6,552,652,-15,129.66,166.19,7.8,15.7,9.4,0,2.6,2,20,10.465
2025-11-19T16:51:00.485192+02:00,6,0,6,570,652,-9,125.905,237.72,7.8,15.8,9.5,0,2.6,2,20,10.5
2025-11-19T16:52:00.485085+02:00,0,0,0,574,611,19,125.905,237.72,7.8,15.8,9.5,0,2.6,2,20,10.5
2025-11-19T16:53:00.486371+02:00,2,0,2,554,639,-11,125.905,237.72,7.8,15.8,9.5,0,2.6,2,20,10.5
2025-11-19T16:54:00.486235+02:00,3,0,3,548,633,-8,125.905,237.72,7.8,15.8,9.5,0,2.6,2,20,10.5
2025-11-19T16:55:00.485314+02:00,0,0,0,535,647,-5,125.905,237.72,7.8,15.8,9.5,0,2.6,2,20,10.5
2025-11-19T16:56:00.487346+02:00,0,0,0,661,725,0,167.545,316.17,7.8,15.8,9.5,0,2.6,2,20,10.57
2025-11-19T16:57:00.485386+02:00,3,0,3,637,701,13,167.545,316.17,7.8,15.8,9.5,0,2.6,2,20,10.57
2025-11-19T16:58:00.484486+02:00,0,0,0,658,755,-53,167.545,316.17,7.8,15.8,9.5,0,2.6,2,20,10.57
2025-11-19T16:59:00.486570+02:00,2,0,2,648,718,-12,167.545,316.17,7.8,15.8,9.5,0,2.6,2,20,10.57
2025-11-19T17:00:00.485194+02:00,0,0,0,639,720,-10,167.545,316.17,7.8,15.8,9.5,0,2.6,2,20,10.57
2025-11-19T17:01:00.485562+02:00,1,0,1,629,702,8,164.25,317.09,7.8,15.9,9.6,0,2.6,2,20,10.615
2025-11-19T17:02:00.487285+02:00,1,0,1,663,774,-22,164.25,317.09,7.8,15.9,9.6,0,2.6,2,20,10.615
2025-11-19T17:03:00.487084+02:00,0,0,0,664,771,-64,164.25,317.09,7.8,15.9,9.6,0,2.6,2,20,10.615
2025-11-19T17:04:00.484650+02:00,0,0,0,645,724,-13,164.25,317.09,7.8,15.9,9.6,0,2.6,2,20,10.615
2025-11-19T17:05:00.486346+02:00,0,0,0,630,691,13,164.25,317.09,7.8,15.9,9.6,0,2.6,2,20,10.615
2025-11-19T17:06:00.486082+02:00,0,0,0,671,745,17,145.015,319.78,7.8,15.9,9.6,0,2.6,2,20,10.7
2025-11-19T17:07:00.484767+02:00,0,0,0,636,720,-34,145.015,319.78,7.8,15.9,9.6,0,2.6,2,20,10.7
2025-11-19T17:08:00.487348+02:00,0,0,0,663,773,-50,145.015,319.78,7.8,15.9,9.6,0,2.6,2,20,10.7
2025-11-19T17:09:00.485600+02:00,0,0,0,599,682,-2,145.015,319.78,7.8,15.9,9.6,0,2.6,2,20,10.7
2025-11-19T17:10:00.484549+02:00,0,0,0,601,635,30,145.015,319.78,7.8,15.9,9.6,0,2.6,2,20,10.7
2025-11-19T17:11:00.485777+02:00,0,0,0,631,717,-10,129.38,289.065,7.8,16,9.7,0,2.6,2,20,10.77
2025-11-19T17:12:00.485162+02:00,0,0,0,610,692,-1,129.38,289.065,7.8,16,9.7,0,2.6,2,20,10.77
2025-11-19T17:13:00.485716+02:00,0,0,0,622,693,6,129.38,289.065,7.8,16,9.7,0,2.6,2,20,10.77
2025-11-19T17:14:00.485627+02:00,0,0,0,634,718,-5,129.38,289.065,7.8,16,9.7,0,2.6,2,20,10.77
2025-11-19T17:15:00.485370+02:00,0,0,0,657,736,-3,129.38,289.065,7.8,16,9.7,0,2.6,2,20,10.77
2025-11-19T17:16:00.491760+02:00,0,0,0,626,709,-3,157.24,275.375,7.8,16,9.7,0,2.6,2,20,10.825
2025-11-19T17:17:00.486014+02:00,0,0,0,658,741,-3,157.24,275.375,7.8,16,9.7,0,2.6,2,20,10.825
2025-11-19T17:18:00.485106+02:00,0,0,0,713,776,8,157.24,275.375,7.8,16,9.7,0,2.6,2,20,10.825
2025-11-19T17:19:00.484976+02:00,0,0,0,702,786,13,157.24,275.375,7.8,16,9.7,0,2.6,2,20,10.825
