time,ss_pv_power,ss_pv1_power,ss_pv2_power,ss_load_power,ss_grid_ct_power,ss_battery_power,ss_pv1_voltage,ss_pv2_voltage,ss_day_pv_energy,ss_day_load_energy,ss_day_grid_import,ss_day_grid_export,ss_day_battery_charge,ss_day_battery_discharge,ss_battery_soc,battery_temp
2025-11-20T16:58:00.435756+02:00,0,0,0,986,24,1090,90.1,337.9,21.1,15.9,6.1,1.2,10.5,1.7,61,14.4
2025-11-20T16:59:00.429916+02:00,0,0,0,1001,27,1086,90.1,337.9,21.1,15.9,6.1,1.2,10.5,1.7,61,14.4
2025-11-20T17:00:00.428287+02:00,0,0,0,1096,12,1172,90.1,337.9,21.1,15.9,6.1,1.2,10.5,1.7,61,14.4
2025-11-20T17:01:00.429323+02:00,0,0,0,1005,-3,1087,134.44,316.7,21.1,16,6.2,1.2,10.5,1.9,61,14.4
2025-11-20T17:02:00.428366+02:00,0,0,0,921,17,991,134.44,316.7,21.1,16,6.2,1.2,10.5,1.9,61,14.4
2025-11-20T17:03:00.429230+02:00,0,0,0,940,41,973,134.44,316.7,21.1,16,6.2,1.2,10.5,1.9,61,14.4
2025-11-20T17:04:00.429271+02:00,0,0,0,909,18,982,134.44,316.7,21.1,16,6.2,1.2,10.5,1.9,61,14.4
2025-11-20T17:05:00.429043+02:00,0,0,0,921,25,941,134.44,316.7,21.1,16,6.2,1.2,10.5,1.9,61,14.4
2025-11-20T17:06:00.430094+02:00,0,0,0,912,47,970,121.995,308.24,21.1,16,6.2,1.2,10.5,1.9,60.6,14.35
2025-11-20T17:07:00.431315+02:00,0,0,0,1004,17,1076,121.995,308.24,21.1,16,6.2,1.2,10.5,1.9,60.6,14.35
2025-11-20T17:08:00.428466+02:00,0,0,0,1000,17,1074,121.995,308.24,21.1,16,6.2,1.2,10.5,1.9,60.6,14.35
2025-11-20T17:09:00.429859+02:00,0,0,0,934,26,996,121.995,308.24,21.1,16,6.2,1.2,10.5,1.9,60.6,14.35
2025-11-20T17:10:00.429287+02:00,0,0,0,1071,14,1140,121.995,308.24,21.1,16,6.2,1.2,10.5,1.9,60.6,14.35
2025-11-20T17:11:00.428841+02:00,0,0,0,985,27,1057,158.975,277.68,21.1,16.2,6.2,1.2,10.5,2,60,14.3
2025-11-20T17:12:00.428598+02:00,0,0,0,891,32,936,158.975,277.68,21.1,16.2,6.2,1.2,10.5,2,60,14.3
2025-11-20T17:13:00.429646+02:00,0,0,0,896,0,993,158.975,277.68,21.1,16.2,6.2,1.2,10.5,2,60,14.3
2025-11-20T17:14:00.428315+02:00,0,0,0,858,25,907,158.975,277.68,21.1,16.2,6.2,1.2,10.5,2,60,14.3
2025-11-20T17:15:00.428494+02:00,0,0,0,847,28,894,158.975,277.68,21.1,16.2,6.2,1.2,10.5,2,60,14.3
2025-11-20T17:16:00.430406+02:00,0,0,0,825,11,890,190.215,175.725,21.1,16.2,6.2,1.2,10.5,2,59.9,14.3
2025-11-20T17:17:00.429584+02:00,0,0,0,890,28,931,190.215,175.725,21.1,16.2,6.2,1.2,10.5,2,59.9,14.3
2025-11-20T17:18:00.429489+02:00,0,0,0,888,27,934,190.215,175.725,21.1,16.2,6.2,1.2,10.5,2,59.9,14.3
2025-11-20T17:19:00.429465+02:00,0,0,0,998,5,1075,190.215,175.725,21.1,16.2,6.2,1.2,10.5,2,59.9,14.3
2025-11-20T17:20:00.428958+02:00,0,0,0,991,17,1075,190.215,175.725,21.1,16.2,6.2,1.2,10.5,2,59.9,14.3
2025-11-20T17:21:00.429343+02:00,0,0,0,995,5,1096,136.995,141.665,21.1,16.3,6.2,1.2,10.5,2.2,59,14.29
2025-11-20T17:22:00.430008+02:00,0,0,0,923,53,965,136.995,141.665,21.1,16.3,6.2,1.2,10.5,2.2,59,14.29
2025-11-20T17:23:00.429170+02:00,0,0,0,964,11,1044,136.995,141.665,21.1,16.3,6.2,1.2,10.5,2.2,59,14.29
2025-11-20T17:24:00.429933+02:00,0,0,0,844,52,946,136.995,141.665,21.1,16.3,6.2,1.2,10.5,2.2,59,14.29
2025-11-20T17:25:00.429245+02:00,0,0,0,879,37,890,136.995,141.665,21.1,16.3,6.2,1.2,10.5,2.2,59,14.29
2025-11-20T17:26:00.429477+02:00,0,0,0,954,25,1001,89.04,98.06,21.1,16.3,6.2,1.2,10.5,2.2,59,14.2
2025-11-20T17:27:00.430087+02:00,0,0,0,888,25,961,89.04,98.06,21.1,16.3,6.2,1.2,10.5,2.2,59,14.2
2025-11-20T17:28:00.429958+02:00,0,0,0,840,28,887,89.04,98.06,21.1,16.3,6.2,1.2,10.5,2.2,59,14.2
2025-11-20T17:29:00.428963+02:00,0,0,0,836,29,887,89.04,98.06,21.1,16.3,6.2,1.2,10.5,2.2,59,14.2
2025-11-20T17:30:00.429259+02:00,0,0,0,942,27,1015,89.04,98.06,21.1,16.3,6.2,1.2,10.5,2.2,59,14.2
2025-11-20T17:31:00.429687+02:00,0,0,0,918,15,1012,51.115,56.76,21.1,16.5,6.2,1.2,10.5,2.4,58.3,14.2
