time,ss_pv_power,ss_pv1_power,ss_pv2_power,ss_load_power,ss_grid_ct_power,ss_battery_power,ss_pv1_voltage,ss_pv2_voltage,ss_day_pv_energy,ss_day_load_energy,ss_day_grid_import,ss_day_grid_export,ss_day_battery_charge,ss_day_battery_discharge,ss_battery_soc,battery_temp
2025-12-08T00:01:00.250854+02:00,0,0,0,636,713,-1,7.665,8.725,5.7,21,17.2,0,2,1.6,20,10.1
2025-12-08T00:02:00.255702+02:00,0,0,0,608,681,3,7.665,8.725,5.7,21,17.2,0,2,1.6,20,10.1
2025-12-08T00:03:00.252489+02:00,0,0,0,604,684,1,7.665,8.725,5.7,21,17.2,0,2,1.6,20,10.1
2025-12-08T00:04:00.251498+02:00,0,0,0,582,668,9,7.665,8.725,5.7,21,17.2,0,2,1.6,20,10.1
2025-12-08T00:05:00.252052+02:00,0,0,0,590,672,0,7.665,8.725,5.7,21,17.2,0,2,1.6,20,10.1
2025-12-08T00:06:00.251940+02:00,0,0,0,628,714,4,8.36,9.49,0,0,0,0,0,0,20,10.1
2025-12-08T00:07:00.251529+02:00,0,0,0,613,706,5,8.36,9.49,0,0,0,0,0,0,20,10.1
2025-12-08T00:08:00.252120+02:00,0,0,0,690,779,0,8.36,9.49,0,0,0,0,0,0,20,10.1
2025-12-08T00:09:00.250739+02:00,0,0,0,658,733,2,8.36,9.49,0,0,0,0,0,0,20,10.1
2025-12-08T00:10:00.251436+02:00,0,0,0,669,757,-7,8.36,9.49,0,0,0,0,0,0,20,10.1
2025-12-08T00:11:00.251951+02:00,0,0,0,667,745,-2,8.665,9.84,0,0.1,0.1,0,0,0,20,10.1
2025-12-08T00:12:00.251752+02:00,0,0,0,637,756,-42,8.665,9.84,0,0.1,0.1,0,0,0,20,10.1
2025-12-08T00:13:00.251089+02:00,0,0,0,623,689,11,8.665,9.84,0,0.1,0.1,0,0,0,20,10.1
2025-12-08T00:14:00.252328+02:00,0,0,0,618,706,3,8.665,9.84,0,0.1,0.1,0,0,0,20,10.1
2025-12-08T00:15:00.252199+02:00,0,0,0,620,693,2,8.665,9.84,0,0.1,0.1,0,0,0,20,10.1
2025-12-08T00:16:00.251859+02:00,0,0,0,583,653,20,8.92,10.115,0,0.1,0.1,0,0,0,20,10.1
2025-12-08T00:17:00.251802+02:00,0,0,0,596,664,5,8.92,10.115,0,0.1,0.1,0,0,0,20,10.1
2025-12-08T00:18:00.251089+02:00,0,0,0,570,695,-38,8.92,10.115,0,0.1,0.1,0,0,0,20,10.1
2025-12-08T00:19:00.251497+02:00,0,0,0,674,758,-9,8.92,10.115,0,0.1,0.1,0,0,0,20,10.1
2025-12-08T00:20:00.251316+02:00,0,0,0,669,754,-4,8.92,10.115,0,0.1,0.1,0,0,0,20,10.1
2025-12-08T00:21:00.251494+02:00,0,0,0,678,761,-4,8.34,9.47,0,0.2,0.2,0,0,0,20,10.1
2025-12-08T00:22:00.252129+02:00,0,0,0,667,751,-4,8.34,9.47,0,0.2,0.2,0,0,0,20,10.1
2025-12-08T00:23:00.251310+02:00,0,0,0,670,758,-7,8.34,9.47,0,0.2,0.2,0,0,0,20,10.1
2025-12-08T00:24:00.250736+02:00,0,0,0,668,748,-4,8.34,9.47,0,0.2,0.2,0,0,0,20,10.1
2025-12-08T00:25:00.250443+02:00,0,0,0,671,752,-6,8.34,9.47,0,0.2,0.2,0,0,0,20,10.1
2025-12-08T00:26:00.252402+02:00,0,0,0,669,753,-6,8.025,9.105,0,0.2,0.2,0,0,0,20,10.01
2025-12-08T00:27:00.252288+02:00,0,0,0,666,747,-4,8.025,9.105,0,0.2,0.2,0,0,0,20,10.01
2025-12-08T00:28:00.252304+02:00,0,0,0,734,813,-6,8.025,9.105,0,0.2,0.2,0,0,0,20,10.01
2025-12-08T00:29:00.252622+02:00,0,0,0,657,744,-2,8.025,9.105,0,0.2,0.2,0,0,0,20,10.01
2025-12-08T00:30:00.251400+02:00,0,0,0,609,672,14,8.025,9.105,0,0.2,0.2,0,0,0,20,10.01
2025-12-08T00:31:00.251125+02:00,0,0,0,638,714,-6,7.89,8.925,0,0.3,0.3,0,0,0,20,10
2025-12-08T00:32:00.251997+02:00,0,0,0,610,690,-8,7.89,8.925,0,0.3,0.3,0,0,0,20,10
2025-12-08T00:33:00.251585+02:00,0,0,0,548,612,-6,7.89,8.925,0,0.3,0.3,0,0,0,20,10
2025-12-08T00:34:00.252054+02:00,0,0,0,542,623,-7,7.89,8.925,0,0.3,0.3,0,0,0,20,10
2025-12-08T00:35:00.254337+02:00,0,0,0,534,626,-1,7.89,8.925,0,0.3,0.3,0,0,0,20,10
2025-12-08T00:36:00.252157+02:00,0,0,0,528,626,-5,8.48,9.555,0,0.3,0.3,0,0,0,20,10
2025-12-08T00:37:00.251960+02:00,0,0,0,532,614,-2,8.48,9.555,0,0.3,0.3,0,0,0,20,10
2025-12-08T00:38:00.252879+02:00,0,0,0,534,615,-5,8.48,9.555,0,0.3,0.3,0,0,0,20,10
2025-12-08T00:39:00.251970+02:00,0,0,0,534,617,-4,8.48,9.555,0,0.3,0.3,0,0,0,20,10
2025-12-08T00:40:00.251918+02:00,0,0,0,534,614,-2,8.48,9.555,0,0.3,0.3,0,0,0,20,10
2025-12-08T00:41:00.250790+02:00,0,0,0,534,621,-7,9.9,11.14,0,0.4,0.4,0,0,0,20,10
2025-12-08T00:42:00.250581+02:00,0,0,0,548,620,0,9.9,11.14,0,0.4,0.4,0,0,0,20,10
2025-12-08T00:43:00.252806+02:00,0,0,0,551,633,0,9.9,11.14,0,0.4,0.4,0,0,0,20,10
2025-12-08T00:44:00.251438+02:00,0,0,0,545,623,-3,9.9,11.14,0,0.4,0.4,0,0,0,20,10
2025-12-08T00:45:00.251601+02:00,0,0,0,538,634,-16,9.9,11.14,0,0.4,0.4,0,0,0,20,10
2025-12-08T00:46:00.251279+02:00,0,0,0,538,625,-5,10.1,11.4,0,0.4,0.4,0,0,0,20,10
