time,ss_pv_power,ss_pv1_power,ss_pv2_power,ss_load_power,ss_grid_ct_power,ss_battery_power,ss_pv1_voltage,ss_pv2_voltage,ss_day_pv_energy,ss_day_load_energy,ss_day_grid_import,ss_day_grid_export,ss_day_battery_charge,ss_day_battery_discharge,ss_battery_soc,battery_temp
2025-12-05T00:01:00.250377+02:00,0,0,0,701,780,5,33.425,37.815,12.5,25.3,17.5,2.3,4.2,3.5,20,9.135
2025-12-05T00:02:00.250731+02:00,0,0,0,685,773,1,33.425,37.815,12.5,25.3,17.5,2.3,4.2,3.5,20,9.135
2025-12-05T00:03:00.251799+02:00,0,0,0,694,785,-2,33.425,37.815,12.5,25.3,17.5,2.3,4.2,3.5,20,9.135
2025-12-05T00:04:00.250438+02:00,0,0,0,796,881,4,33.425,37.815,12.5,25.3,17.5,2.3,4.2,3.5,20,9.135
2025-12-05T00:05:00.251067+02:00,0,0,0,777,845,3,33.425,37.815,12.5,25.3,17.5,2.3,4.2,3.5,20,9.135
2025-12-05T00:06:00.256395+02:00,0,0,0,764,851,8,23.49,26.42,0,0,0,0,0,0,20,9.1
2025-12-05T00:07:00.251519+02:00,0,0,0,719,800,4,23.49,26.42,0,0,0,0,0,0,20,9.1
2025-12-05T00:08:00.252048+02:00,0,0,0,644,727,-1,23.49,26.42,0,0,0,0,0,0,20,9.1
2025-12-05T00:09:00.252256+02:00,0,0,0,647,731,-2,23.49,26.42,0,0,0,0,0,0,20,9.1
2025-12-05T00:10:00.251947+02:00,0,0,0,645,738,-7,23.49,26.42,0,0,0,0,0,0,20,9.1
2025-12-05T00:11:00.252391+02:00,0,0,0,769,844,21,29.78,33.375,0,0.1,0.1,0,0,0,20,9.1
2025-12-05T00:12:00.251678+02:00,0,0,0,760,839,7,29.78,33.375,0,0.1,0.1,0,0,0,20,9.1
2025-12-05T00:13:00.251951+02:00,0,0,0,724,785,28,29.78,33.375,0,0.1,0.1,0,0,0,20,9.1
2025-12-05T00:14:00.250461+02:00,0,0,0,704,793,15,29.78,33.375,0,0.1,0.1,0,0,0,20,9.1
2025-12-05T00:15:00.251727+02:00,0,0,0,565,649,6,29.78,33.375,0,0.1,0.1,0,0,0,20,9.1
2025-12-05T00:16:00.251700+02:00,0,0,0,643,734,-4,40.935,46.015,0,0.1,0.1,0,0,0,20,9.1
2025-12-05T00:17:00.251195+02:00,0,0,0,633,753,10,40.935,46.015,0,0.1,0.1,0,0,0,20,9.1
2025-12-05T00:18:00.251031+02:00,0,0,0,639,714,6,40.935,46.015,0,0.1,0.1,0,0,0,20,9.1
2025-12-05T00:19:00.252066+02:00,0,0,0,644,730,-4,40.935,46.015,0,0.1,0.1,0,0,0,20,9.1
2025-12-05T00:20:00.251765+02:00,0,0,0,735,818,6,40.935,46.015,0,0.1,0.1,0,0,0,20,9.1
2025-12-05T00:21:00.251197+02:00,0,0,0,735,806,8,30.24,34.075,0,0.2,0.2,0,0,0,20,9.1
2025-12-05T00:22:00.252365+02:00,0,0,0,580,670,-53,30.24,34.075,0,0.2,0.2,0,0,0,20,9.1
2025-12-05T00:23:00.252149+02:00,0,0,0,537,612,9,30.24,34.075,0,0.2,0.2,0,0,0,20,9.1
2025-12-05T00:24:00.252347+02:00,0,0,0,524,614,1,30.24,34.075,0,0.2,0.2,0,0,0,20,9.1
2025-12-05T00:25:00.251943+02:00,0,0,0,662,741,12,30.24,34.075,0,0.2,0.2,0,0,0,20,9.1
2025-12-05T00:26:00.251674+02:00,0,0,0,688,773,12,22.005,24.745,0,0.2,0.2,0,0,0,20,9.1
2025-12-05T00:27:00.251589+02:00,0,0,0,665,745,8,22.005,24.745,0,0.2,0.2,0,0,0,20,9.1
2025-12-05T00:28:00.252316+02:00,0,0,0,660,741,15,22.005,24.745,0,0.2,0.2,0,0,0,20,9.1
2025-12-05T00:29:00.250949+02:00,0,0,0,538,613,-16,22.005,24.745,0,0.2,0.2,0,0,0,20,9.1
2025-12-05T00:30:00.251631+02:00,0,0,0,580,648,-1,22.005,24.745,0,0.2,0.2,0,0,0,20,9.1
2025-12-05T00:31:00.250878+02:00,0,0,0,576,666,0,21.125,23.745,0,0.3,0.3,0,0,0,20,9.1
2025-12-05T00:32:00.251291+02:00,0,0,0,654,731,18,21.125,23.745,0,0.3,0.3,0,0,0,20,9.1
2025-12-05T00:33:00.252348+02:00,0,0,0,767,852,19,21.125,23.745,0,0.3,0.3,0,0,0,20,9.1
2025-12-05T00:34:00.251951+02:00,0,0,0,821,903,6,21.125,23.745,0,0.3,0.3,0,0,0,20,9.1
2025-12-05T00:35:00.251162+02:00,0,0,0,837,923,28,21.125,23.745,0,0.3,0.3,0,0,0,20,9.1
2025-12-05T00:36:00.251184+02:00,0,0,0,685,767,-7,19.64,22.05,0,0.3,0.3,0,0,0,20,9.1
2025-12-05T00:37:00.251819+02:00,0,0,0,686,771,-7,19.64,22.05,0,0.3,0.3,0,0,0,20,9.1
2025-12-05T00:38:00.251036+02:00,0,0,0,625,730,-19,19.64,22.05,0,0.3,0.3,0,0,0,20,9.1
2025-12-05T00:39:00.252248+02:00,0,0,0,739,817,-10,19.64,22.05,0,0.3,0.3,0,0,0,20,9.1
2025-12-05T00:40:00.251940+02:00,0,0,0,759,838,10,19.64,22.05,0,0.3,0.3,0,0,0,20,9.1
2025-12-05T00:41:00.251365+02:00,0,0,0,758,846,11,19.63,22.02,0,0.4,0.5,0,0,0,20,9.1
2025-12-05T00:42:00.251988+02:00,0,0,0,742,828,9,19.63,22.02,0,0.4,0.5,0,0,0,20,9.1
2025-12-05T00:43:00.251750+02:00,0,0,0,607,689,-6,19.63,22.02,0,0.4,0.5,0,0,0,20,9.1
2025-12-05T00:44:00.252450+02:00,0,0,0,534,616,-4,19.63,22.02,0,0.4,0.5,0,0,0,20,9.1
2025-12-05T00:45:00.252164+02:00,0,0,0,570,642,13,19.63,22.02,0,0.4,0.5,0,0,0,20,9.1
2025-12-05T00:46:00.251860+02:00,0,0,0,576,665,20,21.442,24.026,0,0.4,0.5,0,0,0,20,9.1
2025-12-05T00:47:00.252359+02:00,0,0,0,752,826,22,21.442,24.026,0,0.4,0.5,0,0,0,20,9.1
2025-12-05T00:48:00.252198+02:00,0,0,0,735,800,34,21.442,24.026,0,0.4,0.5,0,0,0,20,9.1
2025-12-05T00:49:00.252717+02:00,0,0,0,716,791,14,21.442,24.026,0,0.4,0.5,0,0,0,20,9.1
2025-12-05T00:50:00.250604+02:00,0,0,0,682,811,4,21.442,24.026,0,0.4,0.5,0,0,0,20,9.1
